url,title,text
https://kaz.tengrinews.kz/crime/oskemende-sheneunkter-tobelest-jelde-video-talkyilanyip-319287/,"Өскеменде ""шенеуніктер"" төбелесті: Желіде видео талқыланып жатыр","
Желіде қаладағы мейрамханалардың бірінде ""Өскемен шенеуніктері"" төбелесті деген видео пайда болды. Шығыс Қазақстан облысының полиция өкілдері жағдайға түсініктеме беріп, төбелеске қатысушылардың бірі ауыр жарақат алғанын айтты, - деп хабарлайды Tengrinews.kz тілшісі.
Видео Instagram желісінде жарияланды.












Посмотреть эту публикацию в Instagram

Публикация от Правда становится явным! (@nefakenews)


Шығыс Қазақстан облысы полиция департаментінің баспасөз қызметі бұл оқиғаның 2020 жылғы 26 желтоқсанда болғанын хабарлады.

""Өскемен қаласы полиция басқармасында денсаулыққа қасақана ауыр зиян келтіру дерегі бойынша сотқа дейінгі тергеу жүргізіліп жатыр. Қазіргі уақытта қылмысқа қатысы барлар анықталып, қажетті тергеу амалдары жүріп жатыр"", - деп хабарлады ШҚО ПД баспасөз хатшысы Әйгерім Нұрғазина.

Сонымен қатар, полиция өкілі қала әкімінің бұл оқиғаға қатысы жоғын айтты.

""Өскемен қаласы әкімінің бұл оқиғаға қатысы жоқ. Тергеу барысында қылмыс жасалған күні оның ол мекемеде болмағаны анықталды. Бұл куәгерлер айғақтары және бейнебақылау камераларынан алынған жазбалар арқылы расталады"", - деп толықтырды полиция өкілі.

Өзге ақпарат тергеу мүддесіне байланысты жария етілмейді. 
Сілтемесіз жаңалық оқисыз ба? Онда ""ВКонтакте"""
https://kaz.tengrinews.kz/events/janatastagyi-kaygyilyi-jagday-korshler-man-jayyin-aytyip-319329/,Жаңатастағы қайғылы жағдай: көршілер мән-жайын айтып берді,"
Жаңатаста 19 ақпанда бес бала қайтыс болған қайғылы жағдайдың мән-жайын көршілері айтып берді. Олар балаларды құтқаруға тырысқан, - деп хабарлайды Tengrinews.kz тілшісі 24.kz-ке сілтеме жасап.
Өрт салдарынан 3 қыз бен 2 ұл қайтыс болды. Ең үлкен бала 6 жасар, ал кішісі енді 7 айға толған. Балалар көмірқышқыл газымен уланған. Көршілер оларды құтқаруға тырысқан. Балаларды көлікпен ауруханаға апарған, бірақ кеш қалған. Кейінірек өрт сөндірушілер пәтерден тағы бір баланың денесін шығарған.

""Мен ас үйде отыр едім, опыр-топыр болып жатқанын естідім, балалар қайта жүгіріп жүр екен деп ойладым. Сосын шықтым, көк түтін болып жатыр екен. Ішке қайтып, киініп, қолшам алдым, үшінші қабатқа жүгірдім. Кіргім келді, кіре алмадым, кіру мүмкін емес - көк түтін еді. Олардың төбесі де сондай, меніңше, сол жанып кетті"", - деді көршісі Садық Егембердиев.
""Менен дымқыл сүлгі беруді сұрады, олар есікті ашқысы келді деп ойладым, бір қарасам кіреберіс түтінге оранған. Әйелдердің бірі кіріп, екі баланы шығарды. Жас, жайлы отбасы. Ата-аналары ішпейді, балалар әрдайым таза жүреді, күтімі жақсы еді. Отбасы үш бөлмелі пәтерде тұратын"", - деді Алтынгүл Жамалбекова.

Еске салайық, 9 ақпанда Жамбыл облысы Сарысу ауданы Жаңатас қаласында өрттен бес бала қаза тапты. Пәтерде 2015, 2016, 2017, 2019 және 2020 жылдары туған балалар болған, олар ересектердің қарауынсыз қалған. Содан кейін өрттің алдын ала себептері айтылды.
Президент Қасым-Жомарт Тоқаев балалардың қаза болуына байланысты көңіл айту жеделхатын жолдады. Бүгін профи рингте жеңіске жеткен қазақстандық боксшы Қанат ислам жеңісін ""бес баланың рухына арнайтынын"" айтты.
Сілтемесіз жаңалық оқисыз ба? Онда ""ВКонтакте"""
https://kaz.tengrinews.kz/crime/kazakstanda-tagyi-br-karjyi-piramidasyi-ashkere-boldyi-319453/,Қазақстанда тағы бір қаржы пирамидасы әшкере болды,"
Қазақстанда бір жыл бұрын Павлодар облысында құрылған ""Лидер Капитал 168"" МҚҰ ЖШС қызметінің жолы кесілді. Қаржы мониторингі агенттігі баспасөз қызметінің мәліметінше, ""Лидер Капитал 168"" қызметінде қаржы пирамидасы белгілері болған, - деп хабарлайды Tengrinews.kz тілшісі.
Осы уақыт ішінде ұйым 100-ден аса адамды алдаған. Оларға салым сомасынан 10 пайыз табыс түседі деп уәде етілген. 
Қаржы пирамидасын құру дерегі бойынша соталды тергеу басталды.

""Құрметті азаматтар! ҚР Ұлттық банк түсіндірмесіне сәйкес, Қазақстан аумағында халықтан ақша тартумен тек екінші деңгейдегі банктер мен уәкілетті органның лицензиясы негізінде Ұлттық пошта операторлары айналыса алады.
ҚР Қаржы мониторингі агенттігі күмәнді компанияларға ақша салмауға шақырады. Осы ұйымның арбауына түссеңіз, мына сенім телефондарына хабарласуды сұраймыз: 8 (7182) 61-33-05, 8 702 816 01 81"", - делінген хабарламада

Сілтемесіз жаңалық оқисыз ба? Онда ""ВКонтакте"""
https://kaz.tengrinews.kz/events/aryistagyi-okushyilar-tobeles-madeniet-uynn-direktoryina-319563/,Арыстағы оқушылар төбелесі: мәдениет үйінің директорына айыппұл салынды,"
Оқушылар арасында жаппай төбелесі болған Арыс мәдениет үйі директорына айыппұл салынды. Бұл туралы санитарлық-эпидемиологиялық бақылау комитетінің ресми өкілі Ержан Байтанаев мәлімдеді, - деп хабарлайды Tengrinews.kz тілшісі.

""2021 жылдың 22 ақпанында Түркістан облысы Арыс қаласының №4 мектебі 11 сынып оқушылары арасында ""Жас сарбаз-2021"" әскери дайындық бойынша мектепаралық конкурс өткізгені анықталды. Іс-шара Арыс қалалық мәдениет үйінде өткен.
Байқауды ұйымдастырушылар Арыс қалалық санитарлық-эпидемиологиялық бақылау басқармасына іс-шара өтетіні туралы хабарлаған жоқ"", - деп хабарлады комитет өкілдері.

Карантин режимін бұзғаны үшін Мәдениет үйінің директорына айыппұл салынды.

""Оған ҚР ӘҚБтК-ның 425-бабы 1-тармағына сәйкес 230 АЕК (670 910 теңге. - ескерт.) мөлшерінде айыппұл салынды"", - деп толықтырды ведомствоның ресми өкілі.

Бұған дейін әлеуметтік желілерде жергілікті мәдениет үйінде оқушылар арасындағы төбелес түсірілген видео тарағаны хабарланған еді. Қазылар алқасы шешіміне наразы жасөспірімдер сахнада төбелес шығарған.
Сілтемесіз жаңалық оқисыз ба? Онда ""ВКонтакте"""
https://kaz.tengrinews.kz/crime/kyizyilordada-belgsz-breuler-insult-algan-ayeld-tonap-kett-318751/,Қызылордада белгісіз біреулер инсульт алған әйелді тонап кетті,"
Қызылордада инсульт алып құлаған әйелді белгісіз біреулер тонап кеткен. Оқиға қала базарларының бірінің дәретханасында болған. Бұл туралы жәбірленушінің құрбысы Facebook-парақшасында жариялады, - деп хабарлайды Tengrinews.kz тілшісі.
Қызылорда тұрғыны Елена Когайдың айтуынша, оның құрбысы сыйлық сатып алу үшін базарға шыққан.

""Оны жаңадан салынған базардың дәретханасынан тауыпты. Инсульт алған. Қазір комада жатыр. Сөмкесі жоқ. Қайта телефоны қалтасында болған. Сол арқылы туыстарын тауып, жағдайды хабарладық. Сөмкеде құжаттар, несие карталары бар"", - деді ол оқиға куәгерлері болса хабарласуды сұрап.

Полиция тергеу жүргізіліп жатқанын хабарлады.

""Тонау дерегі Қызылорда қалалық полиция басқармасында тіркеліп, тергеу амалдары жүргізіліп жатыр"", - деп атап өтті полиция өкілі.

Tengrinews.kz редакциясы жәбірленушінің жағдайын білу үшін аймақтық денсаулық сақтау басқармасынан хабар күтіп отыр.
Сілтемесіз жаңалық оқисыз ба? Онда ""ВКонтакте"""
https://kaz.tengrinews.kz/events/nur-sultan-auejayyinda-jolaushyi-ayel-janjal-shyigardyi-318726/,Нұр-Сұлтан әуежайында жолаушы әйел жанжал шығарды,"
Нұр-Сұлтанда 31 жастағы атыраулық мас күйде әуежайдың тіркеу орнында жанжал шығарды, - деп хабарлайды ""Прикаспийская коммуна"". 
Жолаушы әйел мас болған. Ол тіркеу бағанасындағы тақтайшаларды сындырып, қызметкерлерді балағаттап, әдепсіз сөздер айтып, қоғамдық тәртіпті бұзған.
Көліктегі полиция департаменті ақпараты бойынша әйел адам полиция бөліміне жеткізілді. Оған ""алкоголь ішімдіктерді ішу немесе қоғамдық орындарға масаң күйде келу"" және ""ұсақ бұзақылық"" баптары бойынша бірден екі әкімшілік хаттама толтырылды.
Қоғамдық орындарға мас күйде келу дерегі бойынша азаматшаға бес АЕК мөлшерінде айыппұл салынды. Ұсақ бұзақылық бойынша материалдар Атырау қаласының мамандандырылған ауданаралық әкімшілік сотына жолданды.
Liter.kz басылымының мәліметіне сүйенсек, әйел - FlyArystan әуе тасымалдаушысының жолаушысы.
Әуежайдағы оқиғаның видеосы kris_p_brothers Instagram-парақшасында жарияланды. Ролик сипаттамасында әйел адам Нұр-Сұлтан - Атырау рейсіне жіберілмегеннен жанжал шығарғаны жазылған.
Сілтемесіз жаңалық оқисыз ба? Онда ""ВКонтакте"""
https://kaz.tengrinews.kz/crime/pavlodarda-okushyi-kyizdyi-uryip-sokkan-er-adam-ek-jyilga-319527/,Павлодарда оқушы қызды ұрып-соққан ер адам екі жылға бас бостандығынан айырылуы мүмкін,"
Павлодарда жұрттың көзінше 13 жастағы оқушы қызды ұрып-соққан ер адам екі жылға бас бостандығынан айырылуы мүмкін, - деп хабарлайды Tengrinews.kz тілшісі.
Оқиға бойынша Павлодар қаласының полицейлері тергеу жұмыстарын жүргізіп жатыр.

""Күдікті ер адамға қатысты кәмелетке толмаған баланың заңды өкілдерінен өтініш келіп түсті. Сот-медициналық сараптама тағайындалды. Оның қорытындысына сәйкес ҚР ҚК-ның 293-бабы 1-бөлігі бойынша сотқа дейінгі тергеу басталды"", - деді Павлодар облысы полиция департаменті бастығының бірінші орынбасары Жасқайрат Қайыров.

Іс ""бұзақылық, яғни қоғамдық тәртіпті қоғамды құрметтемеу анық көрінетін, азаматтарға күш қолданумен не оны қолдану қатерін төндірумен, сол сияқты бөтеннiң мүлкiн жоюмен немесе бүлдiрумен не барынша арсыздықпен ерекшеленетiн әдепсiз әрекеттер жасаумен ұштасқан аса қатыгездікпен бұзу"" бабы бойынша тергеледі. Баптың санкциялары екі мың айлық есептік көрсеткішке дейінгі мөлшерде айыппұл салуды не алты жүз сағатқа дейінгі мерзімге қоғамдық жұмыстарға тартуды не екі жылға дейінгі мерзімге бас бостандығын шектеуді немесе одан айыруды көздейді.
Айта кетейік, Павлодарда ер адамның балаға шабуыл жасаған сәті жақын жердегі дүкендердің біріндегі бейнебақылау камерасына түсіп қалған. Оқиғаны көрген адамдар дереу полиция шақырған.
Полиция мәліметіне сүйенсек, оқиғадан бірнеше минут бұрын дүкендердің бірінде жергілікті тұрғын мен оқушы қыз арасында жанжал болған. Зардап шеккен қыздың анасының айтуынша, соққыдан баланың аяғы мен қабырғасының тұсы көгеріп, ісіп кеткен. 
Сілтемесіз жаңалық оқисыз ба? Онда ""ВКонтакте"""
https://kaz.tengrinews.kz/crime/balkashta-15-jastagyi-kyizdyi-zorlagan-politseyge-ukm-319775/,Балқашта 15 жастағы қызды зорлаған полицейге үкім шықты,"
Балқашта кәмелетке толмаған қызды зорлағаны үшін полицейге үкім шықты. Ол 14 жылға бас бостандығынан айырылды. Іс Қарағанды облысының қылмыстық істер жөніндегі мамандандырылған ауданаралық сотында қаралды, - деп хабарлайды Tengrinews.kz тілшісі.
Қарағанды облысының МАҚС баспасөз қызметінің мәліметінше, табылған дәлелдер полиция қызметкері 2020 жылы 5 шілдеде пәтерде 15 жастағы қызды зорлағанын көрсеткен.

""Сотта ер адам кінәсін мойындамады, ол жәбірленушінің анасымен жақын қарым-қатынаста болғанын айтты. Алайда оның сөзі толығымен теріске шықты, мұны зерттеулер дәлелдейді. Қыздың анасы онымен жыныстық қатынасқа түспегенін мәлімдеді. Сонымен қатар, төсектен алынған тін фрагментіне молекулярлық-генетикалық сараптама қорытындысына сәйкес, жәбірленуші мен ер адамның ДНҚ-сы табылған"", - деп хабарлады ведомство өкілдері.

Прокурор ер адамды ҚК-нің 120-бабы 3-бөлігінің 1-тармағы бойынша кінәлі деп тануды және оған 15 жыл бас бостандығынан айыру жазасын тағайындауды сұрады. 
Нәтижесінде сот үкімімен полицей кінәлі деп танылып, педагогикалық және кәмелетке толмағандармен жұмыс істеуге байланысты лауазым атқару құқығынан өмір бойына айырыла отырып, 14 жылға сотталды.

""Сондай-ақ, ол полиция сержанты шенінен айырылды. Сот жәбірленушіге 5 000 000 теңге моральдық зиян өндіріп берді"", - делінген хабарламада.

Сот тиісті сараптама қорытындысы бойынша, химиялық кастрация тағайындамауды ұйғарғаны белгілі. Үкім әлі заңды күшіне енген жоқ.
Еске салайық, 2020 жылдың жазында Балқашта полицей жасөспірім қызды зорлады деген күдікке ілінген болатын. Бұл туралы ""НемолчиKZ"" қорының өкілдері хабарлаған.
Сілтемесіз жаңалық оқисыз ба? Онда ""ВКонтакте"""
https://kaz.tengrinews.kz/events/almatyi-taularyinda-ayel-ol-tabyildyi-319418/,Алматы тауларында әйел өлі табылды,"
Алматы тауларында әйел өлі табылды. Ақпарат бастапқыда әлеуметтік желілерде пайда болды. Кейін Алматы полиция департаменті мәлімет берді, - деп хабарлайды Tengrinews.kz тілшісі.
Алматы тауларында мәйіт табылғаны туралы ақпарат желіде пайда болды. Kris.p.almaty Telegram-арнасы өз оқырмандарының бірі таңғы жаттығу кезінде белгісіз әйелдің денесін байқап қалғанын жариялады.

""Ол бірден 102 нөміріне қоңырау шалған. Оқиға орнында полиция мен дәрігерлер жұмыс жүргізіп жатыр"", - делінген Telegram-арнасындағы жазба сипаттамасында.

Алматы полиция департаменті баспасөз қызметі 23 ақпанда Медеу ауданының таулы аймағынан белгісіз әйелдің мәйіті табылғанын хабарлады.

""40-45 жастағы белгісіз әйелдің денесі табылды. Жеке басы туралы деректер анықталып жатыр. Тиісті сараптамалар тағайындалды"", - деді Алматы ПД өкілдері.

Бұған дейін, 2020 жылғы 31 мамырда Алматы тауларында жоғалған турист Әсел Панарғалиеваның денесі табылған еді.
Сілтемесіз жаңалық оқисыз ба? Онда ""ВКонтакте"""
https://kaz.tengrinews.kz/events/turkstanda-jekemenshk-uyde-bes-adam-ol-tabyildyi-torteu-bala-319594/,Түркістанда жекеменшік үйде бес адам өлі табылды. Төртеуі бала,"
Түркістанда жекеменшік үйде бес адам өлі табылды, - деп хабарлайды Tengrinews.kz тілшісі ҚР ТЖМ ресми өкілі Талғат Уәлиге сілтеме жасап.
Жалғасы


1.

Түркістанда бір отбасындағы бес адам неден қайтыс болғаны анықталды











2.

Түркістандағы бес адамның өлімі: қайғылы оқиғаның мән-жайы анықталды











3.

""Шешесі есік маңында жатты"". Бес адамды өлі тапқан көршісі мән-жайды айтты













""2021 жылғы 27 ақпанда сағат 18.35-те Түркістан облысы ТЖД кезекші-диспетчерлік қызметінің ""103"" пультіне Түркістан қаласында жеке тұрғын үйінде көршілермен өмір белгілері жоқ 5 адам, оның ішінде 4 кәмелетке толмаған бала табылғаны туралы хабарлама келіп түсті. Үйде өрт белгілері табылған жоқ. Үйде табиғи газбен жылыту орнатылған"", - делінген хабарламада.

Оқиғаның мән-жайы анықталып жатыр.


""Оқиға орнына ТЖД (6 қызметкер, 2 дана техника), ПД (15 қызметкер және 4 дана техника), жедел медициналық көмек ауруханасы (3 қызметкер және 1 дана техника), ""ҚазТрансГаз"" АҚ (3 қызметкер және 1 дана техника) қызметкерлері шықты"", - делінген хабарламада.

ТЖМ өкілдері газ жабдықтарын пайдалану бойынша қауіпсіздік ережелерін сақтауға шақырады.

Сілтемесіз жаңалық оқисыз ба? Онда ""ВКонтакте"""
https://kaz.tengrinews.kz/events/sm-kievteg-kazakstandyik-diplomattyin-videosyin-tekserp-319106/,"СІМ Киевтегі ""қазақстандық дипломаттың"" видеосын тексеріп жатыр","
Сыртқы істер министрлігі Қазақстанның Украинадағы елшілігі қызметкерімен болған оқиғаның мән-жайын анықтап жатыр, - деп хабарлайды Tengrinews.kz тілшісі.
15 ақпанда қазақстандық Telegram-арналарда ""шетелдегі қазақстандық дипломаттармен болған жанжал"" туралы жазба жарияланды. Жазба сипаттамасында Қазақстанның Украинадағы елшілігінің қызметкері жол ережесін өрескел бұзғаны және ""Зупини лося"" белсенділерінің видеосына түсіп қалғаны туралы жазылған. Қоғам белсенділері кінәліні жазалауды талап етіп, Украина мемлекеттік органдарына хат жолдады. 

Қазақстан Сыртқы істер министрлігі оқиғаның мән-жайын анықтап жатыр. СІМ өкілдері кейін толық түсініктеме беруге уәде етті.
Сілтемесіз жаңалық оқисыз ба? Онда ""ВКонтакте"""
https://kaz.tengrinews.kz/events/aktaulyik-ayel-jandkterd-ulaymyin-dep-ek-adamdyi-oltrd-319612/,Ақтаулық әйел жәндіктерді улаймын деп екі адамды өлтірді,"
Ақтауда екі адам белгісіз химиялық заттан уланып қайтыс болды. Тағы алты адам жедел түрде ауруханаға жатқызылды. Бұл туралы Қоғамдық коммуникациялар орталығы (ҚКО) хабарлады, - деп хабарлайды Tengrinews.kz тілшісі.

""Құзырлы органдар мәліметіне сүйенсек, Ақтау тұрғыны көршілеріне ескертпей өз пәтерін ""Квикфос"" дәрісімен (жәндіктерді жоюға арналған) зарарсыздандырған. Нәтижесінде көрші пәтерлердің бірінде анасы мен қызы қайтыс болды. Іс бойынша сот-медициналық сараптама тағайындалды"", - деп хабарлады ҚКО өкілдері.

Іс ҚР ҚК-ның 304-бабы 4-бөлігіне сәйкес Ақтау қаласының полиция басқармасына тіркелді. Қазіргі уақытта сотқа дейінгі тергеу жүргізіліп жатыр, пәтер иесі анықталды.
Сілтемесіз жаңалық оқисыз ба? Онда ""ВКонтакте"""
https://kaz.tengrinews.kz/events/petropavl-jatakhanasyindagyi-jaryilyistan-zardap-shekken-319699/,Петропавл жатақханасындағы жарылыстан зардап шеккен қыз қайтыс болды,"
Петропавл жатақханасындағы жарылыстан зардап шеккен қыз қайтыс болды, - деп хабарлайды Tengrinews.kz тілшісі.
Солтүстік Қазақстан облысы Денсаулық сақтау басқармасы Петропавл жатақханасындағы өрттің үшінші құрбаны туралы хабарлады. 21 жастағы қыз қайтыс болды. Дәрігерлер оның өмірі үшін реанимацияда бір аптадан аса уақыт күрескен. Ол ауруханаға ауыр халде түсті.

""Қыз кеше кешке қайтыс болды. Денесінің 65 пайызын күйік шалған болатын. Қазір реанимацияда ТЖ кезінде зардап шеккендерден ешкім жоқ. Екеуі облыстық ауруханада, үшеуі көпбейінді қалалық ауруханада. Барлығы бес пациент медициналық мекемелерде ем алып жатыр"", - деп хабарлады Солтүстік Қазақстан облысының денсаулық сақтау басқармасы өкілі.

Еске салайық, ақпанның соңында Петропавлдағы бұрынғы жатақхана ғимаратында өрт шыққан еді. ТЖД алдын-ала тексеру нұсқасы бойынша, бірінші қабаттағы кафеде газ баллоны жарылған. Екі адам қаза болды, үшеуі реанимацияда жатқан. Зардап шеккендердің арасында он жасар бала да бар.
Тұрғын үйден 120 адам эвакуацияланды. Петропавл әкімдігі жергілікті мәдениет үйінде әлеуметтік көмек жиналысын жариялады. Жарылыс дерегі бойынша ҚР ҚК 292-бабы 3-бөлігіне сәйкес қылмыстық іс қозғалды.
Сілтемесіз жаңалық оқисыз ба? Онда ""ВКонтакте"""
https://kaz.tengrinews.kz/events/almatyida-aulada-turgan-kolk-ortenp-kett-318576/,Алматыда аулада тұрған көлік өртеніп кетті,"
Алматыда тұрғын үй ауласында тұрған көлік толығымен жанып кетті, - деп хабарлайды Tengrinews.kz тілшісі.
Оқиға 4 ақпанда таңертең Нұркент шағын ауданында болған. Өрттің видеосы әлеуметтік желілерде пайда болды.
Сағат 08.23 шамасында ""101"" пультіне хабар түсті. Өртсөндірушілер оқиға болған жерге алты минутта жетті. Олар дереу көбігі бар оқпандарды алып, 11 минутта өртті сөндірді. Өрттің жалпы ауданы - төрт шаршы метр. 












Посмотреть эту публикацию в Instagram

Публикация от kris_p_almaty | Official | 21+ (@kris_p_almaty)



""Жеңіл автомобиль 2-3 минутта толығымен өртеніп кетуі мүмкін. Осыған байланысты Алматы ТЖД өкілдері автокөліктің электр жабдықтарын мамандандырылған ТЖО-ларда тексертіп, сақтандырғыштардың орнына басқасын қолданбауға және әрқашан жарамды өртсөндіргіштер алып жүруге кеңес береді"", - деп хабарлады Алматы ТЖД өкілдері.


Сілтемесіз жаңалық оқисыз ба? Онда ""ВКонтакте"""
https://kaz.tengrinews.kz/events/shyimkentte-9-syinyip-okushyisyi-jukt-bolyip-kaldyi-318882/,Шымкентте 9-сынып оқушысы жүкті болып қалды,"
Шымкент қаласы Білім басқармасының басшысы қала мектептерінің бірінде 9-сынып оқушысының жүктілігі туралы ақпаратты растады, - деп хабарлайды Tengrinews.kz тілшісі Otyrar.kz-ке сілтеме жасап.
Басқарма басшысы бұл ақпаратты растады.

""Иә, мен бұл жағдай туралы білемін. Жағдай алдымен оқу орнында анықталды. Оқушылар мен психологтар оқушы жүкті деп күдіктенді. Бұл туралы олар уәкілетті органдарға хабарлады. Тергеу амалдары жүріп жатыр"", - деді Шымкент қаласы білім басқармасының басшысы Жанат Тәжиева.

Басылым мәліметінше, 15 жастағы жүкті қыз зорланғанын мәлімдеген.












Посмотреть эту публикацию в Instagram

Публикация от ОТЫРАР Новости Шымкент (@otyrarkz)


Сілтемесіз жаңалық оқисыз ба? Онда ""ВКонтакте"""
https://kaz.tengrinews.kz/crime/almatyi-oblyisyinda-26-uyd-tonadyi-degen-kudkt-ashkerelend-318784/,Алматы облысында 26 үйді тонады деген күдікті әшкереленді,"
Алматы облысында 26 ұрлық жасап, жәбірленушілерге жалпы сомасы 15 миллион теңгеден аса шығын келтірді деген күдікпен жергілікті тұрғын ұсталды, - деп хабарлайды Polisia.kz.
Жедел-іздестіру іс-шаралары барысында Ескелді ауданының полицейлері Алматы облысы ПД Криминалдық полиция басқармасының қызметкерлерімен бірлесіп, арнайы бөлімшенің көмегімен облыс аумағында жасалған бірқатар ұрлықтарға қатысы бар деген күдікпен Қарабұлақ кентінің 36 жастағы тұрғынын ұстады.

""Ұсталған адамды криминалдық базалар бойынша тексерген полицейлер оның Алматы облысының аумағында жасалған 26 ұрлыққа қатысы бар екенін анықтады. Ол жымысқы әрекеттерін Қарабұлақ, Шымыр, Бақтыбай, Балпық би, Талдықорған және т.б. елді мекендерде іске асырған. Ол қылмыстарының барлығын тапатал түсте жасаған, жеке үйлерге пластикалық терезелерді сығымдап ашу арқылы кірген. Дәлелденген эпизодтар бойынша жәбірленушілерге келтірілген жалпы материалдық шығын 15 миллион теңгеден асады. Ұсталған күдіктінің осыған ұқсас басқа да ашылмаған қылмыстарға қатысы бар-жоғы тексеріліп жатыр"", - деп хабарлады Ескелді ауданы полиция бөлімінің бастығы Қайрат Баймұханов.


Күдікті негізінен алтын бұйымдар мен ұялы телефондарды алып кетумен айналысқан.

""Айғақ заттары аз қылмыстарды ашу барысында қылмыскерлердің қол іздері арқылы ғана кінәліні анықтау сарапшы-криминалистердің асқан шеберлігін талап етеді. Криминалист мамандардың оқиға болған жерлерден мұқият жинаған дәлелдерінің арқасында оның бірқатар қылмыстарға қатыстығы әшкереленді. Күдікті уақытша ұстау изоляторына қамауға алынды. Өзге ақпарат тергеу құпиялығына байланысты жарияланбайды"", - деді Қайрат Баймұханов.

Сілтемесіз жаңалық оқисыз ба? Онда ""ВКонтакте"""
https://kaz.tengrinews.kz/events/nur-sultanda-12-kabattan-sekrmek-bolgan-er-adam-kutkaryildyi-318581/,Нұр-Сұлтанда 12-қабаттан секірмек болған ер адам құтқарылды: оқиғаның видеосы жарияланды,"
Нұр-Сұлтанда 12-қабаттан секіруге тырысқан ер адамды құтқару процесі видеоға түсірілді, - деп хабарлайды Polisia.kz.
Жалғасы


1.

Түркістан облысында көпірден секірмек болған жігіт құтқарылды: оқиғаның видеосы жарияланды












Полиция мәліметіне сүйенсек, жедел басқару орталығының ""102"" пультіне куәгер қоңырау шалған. Ол Тілендиев көшесіндегі көпқабатты үйдің 12-қабатынан ер адам секіргелі тұрғанын айтқан. Оқиға орнына жедел патрульдік полиция полкінің взвод командирі Әділжан Мұсылманбеков, патрульдік полиция қызметінің инспекторлары Ержан Естай мен Әлихан Адаевтан барды.

""Патрульдік полиция экипажы оқиға орнына келгенде, ер адам балкон қоршауына шығып секіруге шақ қалған. Жағдайға қарай әрекет еткен Әділжан Мұсылманбеков ер адамды әңгімеге тартады. Көңілі ауып төмен қараған сәтінде полицейлер оны белінен ұстап балкон ішіне тартып түсірген"", - деп хабарлады полиция қызметкері.


Медициналық тексеру нәтижесінде 26 жастағы ер адам мас болғаны анықталды. Отбасында болған жанжалдан кейін секіруге шешім қабылдаған. Оны аудандық полиция бөліміне жеткізіп, психолог маманмен кездесу ұйымдастырды.
Айта кетейік, 2020 жылғы қыркүйекте полицейлер көпірден секіруге тырысқан 16 жастағы қызды құтқарған болатын.
Сілтемесіз жаңалық оқисыз ба? Онда ""ВКонтакте"""
https://kaz.tengrinews.kz/events/karagandyi-oblyisyinda-shahterler-otyirgan-avtobus-jyiraga-319529/,Қарағанды облысында шахтерлер отырған автобус жыраға аударылып түсті,"
Қарағанды облысында шахтерлер отырған автобус боран кезінде жыраға аударылып түсті. Салдарынан бірнеше адам ауруханаға жеткізілді, - деп хабарлайды Tengrinews.kz тілшісі.
Әлеуметтік желілерде 25 ақпанда таңертең ""Қазақстан"" шахтасына жол тартқан шахтерлер отырған автобус апатқа ұшырағаны туралы ақпарат пайда болды. Хабарламада автобус ауа райының қолайсыздығына байланысты жыраға түсіп кеткені айтылған. Жол-көлік оқиғасы кезінде автобус салонында шахтаның 50 қызметкері болған. Олардың сегізі жараланған-мыс. 












Посмотреть эту публикацию в Instagram

Публикация от 🏣 ШАХТИНСК - ЛЮБИМЫЙ ГОРОД (@shk_kz)


""АрселорМиттал Теміртау"" компаниясының баспасөз қызметі өкілі апаттың болғанын растады. Компания мәліметінше, зардап шеккендердің ешқайсы ауыр жарақат алмаған.












Посмотреть эту публикацию в Instagram

Публикация от 🏣 ШАХТИНСК - ЛЮБИМЫЙ ГОРОД (@shk_kz)



""Мердігердің автобусы жол апатына түсті. Бірнеше жолаушы жеңіл жарақат алып, медицина мекемесінде бақылауда қалды"", - деп хабарлады ""АрселорМиттал Теміртау"" АҚ баспасөз қызметіндегілер.

Еске салайық, 25 ақпанда ауа райының қолайсыздығына байланысты Қазақстанның барлық дерлік облысында жолдар жабылды.
Сілтемесіз жаңалық оқисыз ба? Онда ""ВКонтакте"""
https://kaz.tengrinews.kz/events/almatyida-baraholkanyin-manyinda-er-adam-kokyistyin-astyinda-318955/,Алматыда барахолканың маңында ер адам қоқыстың астында қалды,"
Алматыда барахолканың маңында ер адам қоқыстың астында қалды. Оқиға 11 ақпанда күндіз Алатау ауданында болды, - деп хабарлайды Tengrinews.kz тілшісі.
Сағат 15.00 шамасында Алматы құтқару қызметінің пультіне көмек сұрап қоңырау түсті. Қоңырау шалушы Кенжехан базарының артындағы қоқыс полигонында жер жұмыстарын жүргізу кезінде ер адам құлап кеткенін және көмек қажет екенін айтты.

""Оқиға орнына 109 қызметінің құтқарушылар тобы шықты. Оқиға орнына келген 12 құтқарушы мен екі кинологиялық ит іздестіру-құтқару жұмыстарын жүргізуге кірісті. Ер адамның денесі табылып, үйінді астынан шығарылды және полиция мен жедел жәрдем қызметкерлеріне тапсырылды"", - деді Алматы қаласы құтқару қызметінің баспасөз қызметінің өкілдері. 


Сілтемесіз жаңалық оқисыз ба? Онда ""ВКонтакте"""
